date,nav
2018-10-05,40568969.41838804
2018-10-08,40568508.048467286
2018-10-09,40509447.45012845
2018-10-10,39239302.28888052
2018-10-11,38383579.007547274
2018-10-12,38910556.49437306
2018-10-15,38693844.59166257
2018-10-16,39530555.215450466
2018-10-17,39537085.32985493
2018-10-18,38971560.09551818
2018-10-19,38950202.30175489
2018-10-22,38776745.45910084
2018-10-23,38580971.04021586
2018-10-24,37423869.634156704
2018-10-25,38087591.3996239
2018-10-26,37424404.05214102
2018-10-29,37218884.49081872
2018-10-30,37764014.2779667
2018-10-31,38162631.473376356
2018-11-01,38564024.91693586
2018-11-02,38548392.56662663
2018-11-05,38551901.084522545
2018-11-06,38555394.96816214
2018-11-07,38558904.123388164
2018-11-08,38562383.6839397
2018-11-09,38565878.51759685
2018-11-12,38569396.10595131
2018-11-13,38572936.451882176
2018-11-14,38576462.1639529
2018-11-15,38579973.23662939
2018-11-16,38583469.66439341
2018-11-19,38587011.30215849
2018-11-20,38590553.26501611
2018-11-21,38594125.47995902
2018-11-23,38597698.02557145
2018-11-26,38601285.865951434
2018-11-27,38604859.074379906
2018-11-28,38608417.64526969
2018-11-29,38611931.626404114
2018-11-30,38615445.92736681
2018-12-03,38618990.50028369
2018-12-04,37504508.587574504
2018-12-06,37537360.70725803
2018-12-07,36776971.51667279
2018-12-10,36861788.89217808
2018-12-11,36771878.3780771
2018-12-12,36850047.23153183
2018-12-13,36853900.96844837
2018-12-14,36229860.57922199
2018-12-17,35625396.251591906
2018-12-18,35669253.2769846
2018-12-19,35262126.45839347
2018-12-20,34647702.595434904
2018-12-21,33973770.17534154
2018-12-24,33178697.345088154
2018-12-26,34649853.49905713
2018-12-27,34992480.305963136
2018-12-28,35131908.73714322
2018-12-31,35557661.32873489
2019-01-02,35663149.80669452
2019-01-03,35924487.04936123
2019-01-04,35638405.097374655
2019-01-07,35540730.352011696
2019-01-08,35453156.9324215
2019-01-09,35473249.506098054
2019-01-10,35456326.5360147
2019-01-11,35560512.62493116
2019-01-14,35540213.41024506
2019-01-15,35506461.8322881
2019-01-16,35486187.123037905
2019-01-17,35422150.96948361
2019-01-18,35311032.89124617
2019-01-22,35432032.78394592
2019-01-23,35415106.406534344
2019-01-24,35526019.142226115
2019-01-25,35445184.34211979
2019-01-28,35455184.5479128
2019-01-29,35555987.89658833
2019-01-30,35636641.43944204
2019-01-31,35798030.655247256
2019-02-01,35609121.58829524
2019-02-04,35531481.076708816
2019-02-05,35592043.9688049
2019-02-06,35618924.55493938
2019-02-07,35733457.26983361
2019-02-08,35780545.37462385
2019-02-11,35726513.51871645
2019-02-12,35679206.17105624
2019-02-13,35591415.36671516
2019-02-14,35756530.00430987
2019-02-15,35722705.78353057
2019-02-19,35783299.353335254
2019-02-20,35776429.64065153
2019-02-21,35671825.29614152
2019-02-22,35776220.494055055
2019-02-25,35722182.757771656
2019-02-26,35826592.93633599
2019-02-27,35701749.47312077
2019-02-28,35610610.178534746
2019-03-01,35495319.02663699
2019-03-04,35451520.6609829
2019-03-05,35418650.15683891
2019-03-06,35297649.783952124
2019-03-07,35117200.89036061
2019-03-08,35093220.83282038
2019-03-11,35564945.16060068
2019-03-12,35790767.22427443
2019-03-13,36006399.69806928
2019-03-14,35927909.87484707
2019-03-15,36210185.143861026
2019-03-18,36287006.45809817
2019-03-19,36267193.30505722
2019-03-20,36401151.94093588
2019-03-21,36781704.24263207
2019-03-22,36354112.83790356
2019-03-25,36416398.74346409
2019-03-26,36650934.64185865
2019-03-27,36559816.7111501
2019-03-28,36696341.71267752
2019-03-29,36864084.719506085
2019-04-01,37045453.04423181
2019-04-02,37120150.18206582
2019-04-03,37060682.398531355
2019-04-04,37192287.2895642
2019-04-05,37385567.56588869
2019-04-08,37347883.43507047
2019-04-09,37218347.35470214
2019-04-10,37427683.385254025
2019-04-11,37327559.66860489
2019-04-12,37401955.66247699
2019-04-15,37421376.52172063
2019-04-16,37313936.93572036
2019-04-17,37223844.31898691
2019-04-18,37380243.04885731
2019-04-22,37354449.11879714
2019-04-23,37753547.123959206
2019-04-24,37804945.59244657
2019-04-25,37730590.07776842
2019-04-26,37999725.458981425
2019-04-29,37976440.980832145
2019-04-30,38064448.39907878
2019-05-01,37756383.74479211
2019-05-02,37563759.21198896
2019-05-03,37976409.87526314
2019-05-06,37909795.97812481
2019-05-07,37399006.76596709
2019-05-08,37271455.031957515
2019-05-09,37252358.02342064
2019-05-10,37408668.71412239
2019-05-13,36652999.64070776
2019-05-14,36941603.025308795
2019-05-15,37267942.20579483
2019-05-16,37532039.93663592
2019-05-17,37303560.43814692
2019-05-20,36992135.88642257
2019-05-21,37276836.4620832
2019-05-22,37267904.98041306
2019-05-23,37034820.83482873
2019-05-24,37102202.28830746
2019-05-28,36918489.66405308
2019-05-29,36656503.60902615
2019-05-30,36883727.876062974
2019-05-31,36639842.854872
2019-06-03,36724341.82083073
2019-06-04,36568563.25572013
2019-06-05,36568273.56387683
2019-06-06,36561070.32326185
2019-06-07,36708880.46293952
2019-06-10,36522621.340475775
2019-06-11,36522334.5167535
2019-06-12,36618475.584941015
2019-06-13,36711181.16677492
2019-06-14,36738421.37475345
2019-06-17,36731251.91064047
2019-06-18,36803285.11045398
2019-06-19,36906309.805298805
2019-06-20,36968003.359205775
2019-06-21,36812761.08369261
2019-06-24,36943319.168835126
2019-06-25,37001579.50882102
2019-06-26,36846342.17855631
2019-06-27,36959690.73905038
2019-06-28,36976624.750047944
2019-07-01,36928738.58062072
2019-07-02,37132285.337171815
2019-07-03,37493691.98075711
2019-07-05,37210644.1572158
2019-07-08,36963983.19795831
2019-07-09,36981569.845417
2019-07-10,37173984.03582588
2019-07-11,37074615.36904483
2019-07-12,37277352.94191062
2019-07-15,37362334.70389938
2019-07-16,37155658.12471113
2019-07-17,37067988.1901313
2019-07-18,37290145.33264857
2019-07-19,37010931.3779366
2019-07-22,37114068.45849185
2019-07-23,37314453.559342064
2019-07-24,37539426.512227364
2019-07-25,37290978.837683894
2019-07-26,37530170.009536795
2019-07-29,37490405.132912785
2019-07-30,37410087.60668139
2019-07-31,37089112.35159159
2019-08-01,37180754.610031135
2019-08-02,36976591.91507932
2019-08-05,36193129.46896278
2019-08-06,36742682.10242225
2019-08-07,36759392.26504899
2019-08-08,37463029.901913606
2019-08-09,37151552.16084368
2019-08-12,36940882.00964486
2019-08-13,37361748.00070485
2019-08-14,36528172.15980976
2019-08-15,36851364.79984328
2019-08-16,37290424.07487447
2019-08-19,37559301.03922206
2019-08-20,37427947.944777355
2019-08-21,37630173.83094538
2019-08-22,37533276.56842705
2019-08-23,36807847.23452627
2019-08-26,37172964.99900751
2019-08-27,37181107.22030623
2019-08-28,37449271.93285696
2019-08-29,37848367.870157644
2019-08-30,37836706.75883447
2019-09-03,37692948.76674654
2019-09-04,38171076.567643456
2019-09-05,38344617.229352236
2019-09-06,38392860.95008958
2019-09-09,38173571.509729244
2019-09-10,37885878.49918763
2019-09-11,38117125.76777206
2019-09-12,38162679.42027134
2019-09-13,37791450.115484394
2019-09-16,37829959.39028937
2019-09-17,38017573.17566907
2019-09-18,38048933.33583189
2019-09-19,38058542.509303935
2019-09-20,38089285.69471403
2019-09-23,38129373.36913009
2019-09-24,38018241.304994375
2019-09-25,37986150.94484741
2019-09-26,37984129.46377943
2019-09-27,37832373.84866999
2019-09-30,38029919.91000462
2019-10-01,37686513.93530713
2019-10-02,37162498.16548075
2019-10-03,37651910.47728568
2019-10-04,38229147.15904494
2019-10-07,37934172.6046882
2019-10-08,37419586.0369032
2019-10-09,37674872.27600514
2019-10-10,37692240.13039329
2019-10-11,37828536.84775832
2019-10-14,37883534.24025171
2019-10-15,38081342.268522285
2019-10-16,38089879.76378123
2019-10-17,38184035.93690992
2019-10-18,38046923.70779153
2019-10-21,38160548.51808825
2019-10-22,38119771.63777483
2019-10-23,38239885.67283205
2019-10-24,38291196.23322423
2019-10-25,38362035.25631143
2019-10-28,38431549.83597232
2019-10-29,38449807.33778259
2019-10-30,38747548.60585765
2019-10-31,38881524.91114886
2019-11-01,39163222.74382823
2019-11-04,39121798.065145776
2019-11-05,38870071.5505403
2019-11-06,38983746.13108255
2019-11-07,38814219.18614097
2019-11-08,38852125.15020679
2019-11-11,38815731.281465344
2019-11-12,38910849.205751844
2019-11-13,39024642.689377815
2019-11-14,39273922.849213354
2019-11-15,39519982.441813126
2019-11-18,39611476.103215426
2019-11-19,39669725.57609771
2019-11-20,39663585.47896039
2019-11-21,39497893.36895971
2019-11-22,39573454.19468247
2019-11-25,39890074.96861468
2019-11-26,40048945.88407124
2019-11-27,40118867.592133
2019-11-29,39935642.015013225
2019-12-02,39454355.913069315
2019-12-03,39535573.12450271
2019-12-04,39620383.21799134
2019-12-05,39595063.92736958
2019-12-06,39829926.090908304
2019-12-09,39732723.66937875
2019-12-10,39638648.71481269
2019-12-11,39908378.527584694
2019-12-12,39935378.10910889
2019-12-13,40183888.8042496
2019-12-16,40270912.61651356
2019-12-17,40278320.84899595
2019-12-18,40167223.860528134
2019-12-19,40358752.22552745
2019-12-20,40531141.1255674
2019-12-23,40551860.09793917
2019-12-24,40617938.395331025
2019-12-26,40886751.45668293
2019-12-27,40930634.61522742
2019-12-30,40677014.168318965
2019-12-31,40624851.4521849
2020-01-02,41184690.73722054
2020-01-03,41140923.21939767
2020-01-06,41247391.08867229
2020-01-07,41070317.65028879
2020-01-08,41187380.737351865
2020-01-09,41488658.01268363
2020-01-10,41453620.96363413
2020-01-13,41683348.32523591
2020-01-14,41696291.89319399
2020-01-15,41886945.340576984
2020-01-16,42141802.89572174
2020-01-17,42231874.123891965
2020-01-21,42312095.03057058
2020-01-22,42320150.13541443
2020-01-23,42469313.811855234
2020-01-24,42245344.91923369
2020-01-27,41866035.33508799
2020-01-28,42143745.951548174
2020-01-29,42309555.35051296
2020-01-30,42479825.779220924
2020-01-31,41916483.06841163
2020-02-03,42185575.55556349
2020-02-04,42578417.275623955
2020-02-05,42886021.28918709
2020-02-06,43055219.948780045
2020-02-07,43026829.920922905
2020-02-10,43425325.59338454
2020-02-11,43392535.608139776
2020-02-12,43555648.5927865
2020-02-13,43542583.58250951
2020-02-14,43714024.28756559
2020-02-18,43665740.89064867
2020-02-19,43860792.945714995
2020-02-20,43802614.98475632
2020-02-21,43526038.19817391
2020-02-24,42435451.99895245
2020-02-25,41289576.403360575
2020-02-26,41114999.49883218
2020-02-27,39508769.546682924
2020-02-28,39785916.105754286
2020-03-02,41476915.15629944
2020-03-03,41937062.63402051
2020-03-04,41844723.81828655
2020-03-05,42216613.69903301
2020-03-06,42645224.50764495
2020-03-09,43027746.907170914
2020-03-10,42237272.06122023
2020-03-11,41815357.03836127
2020-03-12,41836425.85484913
2020-03-13,41563348.06767933
2020-03-16,42661738.40444348
2020-03-17,41591294.66191864
2020-03-18,41013461.16452979
2020-03-19,41147924.733982846
2020-03-20,42196696.826890506
2020-03-23,42696174.58592687
2020-03-24,42405374.1287021
2020-03-25,42429974.233568266
2020-03-26,42532552.531633295
2020-03-27,42847749.020152986
2020-03-30,42946766.222574055
2020-03-31,43024527.14343126
2020-04-01,43199597.891747944
2020-04-02,43206484.775920205
2020-04-03,43238215.06967519
2020-04-06,43042874.357362404
2020-04-07,42851061.81396055
2020-04-08,42797643.18014304
2020-04-09,42889685.180278525
2020-04-13,42797234.30109587
2020-04-14,42853797.02193495
2020-04-15,43236781.96278601
2020-04-16,43282700.562310316
2020-04-17,43168954.10718537
2020-04-20,43282288.47925822
2020-04-21,43402718.21164418
2020-04-22,43267674.08039544
2020-04-23,43295857.63710952
2020-04-24,43306290.277392976
2020-04-27,43075463.50743099
2020-04-28,43263303.23569237
2020-04-29,43241825.27103182
2020-04-30,43138717.99040629
2020-05-01,43198181.00703006
2020-05-04,43205083.55040025
2020-05-05,43172903.24529248
2020-05-06,43012876.90102231
2020-05-07,43275498.0427098
2020-05-08,43133215.64425142
2020-05-11,43012259.56122435
2020-05-12,43154127.15722031
2020-05-13,43242694.176407754
2020-05-14,43309976.3891142
2020-05-15,43281376.82793602
2020-05-18,43014772.27284837
2020-05-19,43135317.30082128
2020-05-20,43145785.42852175
2020-05-21,43173988.3971381
2020-05-22,43255475.29185345
2020-05-26,43141608.0649915
2020-05-27,43176919.54940828
2020-05-28,43137643.3423632
2020-05-29,43275954.39313688
2020-06-01,43258692.37849308
2020-06-02,43521437.59399842
2020-06-03,43843058.1884331
2020-06-04,43554186.9498266
2020-06-05,44467175.77819981
2020-06-08,45049062.64160764
2020-06-09,44870660.8108209
2020-06-10,44953107.57646598
2020-06-11,42549912.72318416
2020-06-12,42953041.30371151
2020-06-15,43311104.26141953
2020-06-16,44044133.26099054
2020-06-17,43928981.34599558
2020-06-18,44041524.590250865
2020-06-19,43805585.262680374
2020-06-22,44038837.63007035
2020-06-23,44220954.1053607
2020-06-24,43194016.60815569
2020-06-25,43652121.975671984
2020-06-26,42750637.802703254
2020-06-29,43404915.2901453
2020-06-30,43867423.028804936
2020-07-01,44098261.94342371
2020-07-02,44387334.67575415
2020-07-06,44992053.99537129
2020-07-07,44677848.499092415
2020-07-08,44939212.23267772
2020-07-09,44830585.78993346
2020-07-10,45186257.267331496
2020-07-13,44849062.78785017
2020-07-14,45410997.28095661
